,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
1668,Ok,04-04-2025 12:55:00,1743751500,51940.35,51972.25,51940.35,51972.25,51941.24,1170,-1800,96930,342660
1669,Ok,04-04-2025 12:50:00,1743751200,51960.15,51977.95,51940.35,51940.35,51939.96,2250,240,95760,344460
1670,Ok,04-04-2025 12:45:00,1743750900,51969.05,51984.90,51960.00,51962.35,51944.56,3960,-3480,93510,344220
1671,Ok,04-04-2025 12:40:00,1743750600,51932.95,51969.05,51932.95,51969.05,51929.07,870,-120,89550,347700
1672,Ok,04-04-2025 12:35:00,1743750300,51960.00,51969.20,51910.05,51932.95,51936.68,1530,240,88680,347820
1673,Ok,04-04-2025 12:30:00,1743750000,51967.60,51986.95,51967.30,51967.30,51971.87,390,0,87150,347580
1674,Ok,04-04-2025 12:25:00,1743749700,51996.35,51999.90,51967.60,51967.60,51988.64,150,480,86760,347580
1675,Ok,04-04-2025 12:20:00,1743749400,51975.00,52000.00,51951.05,52000.00,51991.71,840,120,86610,347100
1676,Ok,04-04-2025 12:15:00,1743749100,51978.80,51985.00,51954.15,51985.00,51963.07,270,30,85770,346980
1677,Ok,04-04-2025 12:10:00,1743748800,51957.05,51978.80,51942.20,51978.80,51958.26,360,840,85500,346950
1678,Ok,04-04-2025 12:05:00,1743748500,51946.45,51968.60,51926.95,51957.05,51952.89,1350,1080,85140,346110
1679,Ok,04-04-2025 12:00:00,1743748200,51988.55,51996.00,51944.30,51944.30,51960.85,2010,810,83790,345030
1680,Ok,04-04-2025 11:55:00,1743747900,51930.75,51982.80,51925.45,51968.45,51948.29,960,630,81780,344220
1681,Ok,04-04-2025 11:50:00,1743747600,51976.00,51985.70,51923.60,51925.45,51943.52,810,60,80820,343590
1682,Ok,04-04-2025 11:45:00,1743747300,51961.40,51992.35,51961.40,51984.90,51972.82,330,-30,80010,343530
1683,Ok,04-04-2025 11:40:00,1743747000,51977.85,51979.25,51960.80,51967.15,51975.06,330,540,79680,343560
1684,Ok,04-04-2025 11:35:00,1743746700,52058.35,52058.35,51992.00,51996.85,52012.61,690,360,79350,343020
1685,Ok,04-04-2025 11:30:00,1743746400,52000.00,52080.00,52000.00,52050.05,52028.62,2130,-510,78660,342660
1686,Ok,04-04-2025 11:25:00,1743746100,51958.55,52012.70,51958.55,51988.75,51975.92,870,-360,76530,343170
1687,Ok,04-04-2025 11:20:00,1743745800,52002.45,52019.80,51965.85,51983.05,51993.75,1050,720,75660,343530
1688,Ok,04-04-2025 11:15:00,1743745500,52037.80,52037.80,51982.20,51982.20,52010.38,1140,-840,74610,342810
1689,Ok,04-04-2025 11:10:00,1743745200,52026.60,52039.85,51980.00,52012.10,52021.31,5610,-4440,73470,343650
1690,Ok,04-04-2025 11:05:00,1743744900,51994.95,52042.55,51946.00,52014.15,52004.46,1350,210,67860,348090
1691,Ok,04-04-2025 11:00:00,1743744600,51960.05,51999.95,51948.85,51990.00,51980.08,1620,-240,66510,347880
1692,Ok,04-04-2025 10:55:00,1743744300,51910.00,51966.00,51880.00,51966.00,51907.50,6750,2820,64890,348120
1693,Ok,04-04-2025 10:50:00,1743744000,51880.00,51945.00,51880.00,51920.95,51922.99,1320,210,58140,345300
1694,Ok,04-04-2025 10:45:00,1743743700,51879.75,51880.00,51834.10,51852.15,51859.51,780,-450,56820,345090
1695,Ok,04-04-2025 10:40:00,1743743400,51875.45,51888.50,51852.10,51870.00,51864.73,2610,-630,56040,345540
1696,Ok,04-04-2025 10:35:00,1743743100,51860.05,51899.90,51856.60,51880.00,51876.78,1950,-150,53430,346170
1697,Ok,04-04-2025 10:30:00,1743742800,51890.00,51930.50,51863.40,51864.70,51894.77,1260,180,51480,346320
1698,Ok,04-04-2025 10:25:00,1743742500,51850.65,51891.35,51828.35,51871.90,51862.76,2100,-600,50220,346140
1699,Ok,04-04-2025 10:20:00,1743742200,51940.75,51950.00,51851.70,51851.70,51879.99,1710,-390,48120,346740
1700,Ok,04-04-2025 10:15:00,1743741900,51859.65,51988.80,51859.65,51972.15,51946.29,1350,270,46410,347130
1701,Ok,04-04-2025 10:10:00,1743741600,51870.00,51879.40,51834.60,51840.95,51860.74,1650,300,45060,346860
1702,Ok,04-04-2025 10:05:00,1743741300,51874.60,51928.15,51871.55,51871.55,51886.86,1470,240,43410,346560
1703,Ok,04-04-2025 10:00:00,1743741000,51926.15,51951.55,51870.15,51876.00,51897.13,2940,-120,41940,346320
1704,Ok,04-04-2025 09:55:00,1743740700,51900.05,51986.20,51888.70,51927.25,51927.46,3210,330,39000,346440
1705,Ok,04-04-2025 09:50:00,1743740400,52029.35,52029.35,51900.00,51900.00,51962.66,3210,-720,35790,346110
1706,Ok,04-04-2025 09:45:00,1743740100,52055.00,52106.80,52013.90,52025.00,52059.83,2910,600,32580,346830
1707,Ok,04-04-2025 09:40:00,1743739800,52151.00,52160.00,52037.25,52049.90,52112.59,3360,540,29670,346230
1708,Ok,04-04-2025 09:35:00,1743739500,52106.75,52176.00,52074.35,52140.05,52139.69,5010,1170,26310,345690
1709,Ok,04-04-2025 09:30:00,1743739200,51881.95,52128.25,51872.95,52116.05,52000.64,5310,270,21300,344520
1710,Ok,04-04-2025 09:25:00,1743738900,51755.05,51880.50,51755.05,51880.50,51815.88,2730,930,15990,344250
1711,Ok,04-04-2025 09:20:00,1743738600,51932.45,51936.75,51756.00,51756.05,51844.92,6810,870,13260,343320
1712,Ok,04-04-2025 09:15:00,1743738300,51945.85,52000.00,51850.55,51935.60,51942.84,6450,342450,6450,342450
1713,Ok,03-04-2025 15:25:00,1743674100,51986.95,51996.50,51970.00,51970.00,51988.36,3330,960,123030,341820
1714,Ok,03-04-2025 15:20:00,1743673800,51962.10,51983.95,51952.00,51983.95,51962.11,1830,120,119700,340860
1715,Ok,03-04-2025 15:15:00,1743673500,51962.70,51983.95,51952.00,51952.00,51965.52,840,120,117870,340740
1716,Ok,03-04-2025 15:10:00,1743673200,51962.00,51978.85,51956.70,51962.35,51967.74,1320,120,117030,340620
1717,Ok,03-04-2025 15:05:00,1743672900,52001.00,52005.00,51950.00,51958.15,51966.89,1650,300,115710,340500
1718,Ok,03-04-2025 15:00:00,1743672600,51992.10,52004.50,51990.00,52001.50,51995.26,1230,750,114060,340200
1719,Ok,03-04-2025 14:55:00,1743672300,52005.60,52006.00,51986.65,51991.30,51987.44,1290,-1380,112830,339450
1720,Ok,03-04-2025 14:50:00,1743672000,51965.15,52006.35,51962.00,52004.80,51978.12,1980,-630,111540,340830
1721,Ok,03-04-2025 14:45:00,1743671700,51977.85,51988.00,51957.15,51971.55,51965.03,1950,-450,109560,341460
1722,Ok,03-04-2025 14:40:00,1743671400,51980.35,51988.30,51965.25,51978.85,51976.12,360,300,107610,341910
1723,Ok,03-04-2025 14:35:00,1743671100,51950.95,51998.60,51943.90,51974.00,51974.95,450,750,107250,341610
1724,Ok,03-04-2025 14:30:00,1743670800,51982.95,51985.00,51950.60,51975.00,51972.98,1920,-570,106800,340860
1725,Ok,03-04-2025 14:25:00,1743670500,52025.00,52025.00,51997.30,51997.30,52001.83,3120,-930,104880,341430
1726,Ok,03-04-2025 14:20:00,1743670200,52002.45,52024.00,52002.40,52024.00,52009.32,690,240,101760,342360
1727,Ok,03-04-2025 14:15:00,1743669900,51977.85,52017.95,51977.85,52000.60,51991.10,5370,-4410,101070,342120
1728,Ok,03-04-2025 14:10:00,1743669600,52009.25,52009.25,51971.45,51977.05,51983.34,540,180,95700,346530
1729,Ok,03-04-2025 14:05:00,1743669300,52030.00,52030.00,52008.55,52009.25,52013.33,420,120,95160,346350
1730,Ok,03-04-2025 14:00:00,1743669000,51985.35,52027.75,51985.35,52027.00,52013.71,1560,240,94740,346230
1731,Ok,03-04-2025 13:55:00,1743668700,51993.55,52000.15,51980.00,51996.30,51991.06,570,390,93180,345990
1732,Ok,03-04-2025 13:50:00,1743668400,52014.35,52020.00,51992.00,51992.00,52006.16,960,90,92610,345600
1733,Ok,03-04-2025 13:45:00,1743668100,51963.25,52042.15,51961.55,52006.45,52003.70,2130,690,91650,345510
1734,Ok,03-04-2025 13:40:00,1743667800,51969.15,51980.00,51937.35,51937.35,51963.95,1770,390,89520,344820
1735,Ok,03-04-2025 13:35:00,1743667500,51924.45,51980.75,51920.00,51970.00,51946.03,1590,360,87750,344430
1736,Ok,03-04-2025 13:30:00,1743667200,51875.00,51924.35,51875.00,51924.35,51903.88,3390,-180,86160,344070
1737,Ok,03-04-2025 13:25:00,1743666900,51836.85,51886.95,51836.85,51884.95,51867.21,390,60,82770,344250
1738,Ok,03-04-2025 13:20:00,1743666600,51850.00,51853.65,51833.65,51843.65,51848.17,210,120,82380,344190
1739,Ok,03-04-2025 13:15:00,1743666300,51845.85,51863.30,51845.85,51849.05,51850.18,150,0,82170,344070
1740,Ok,03-04-2025 13:10:00,1743666000,51817.25,51845.85,51817.25,51845.85,51824.14,210,90,82020,344070
1741,Ok,03-04-2025 13:05:00,1743665700,51866.10,51866.10,51817.25,51817.25,51833.77,270,-30,81810,343980
1742,Ok,03-04-2025 13:00:00,1743665400,51880.00,51880.00,51852.20,51866.10,51854.62,90,60,81540,344010
1743,Ok,03-04-2025 12:55:00,1743665100,51825.40,51880.00,51825.40,51880.00,51853.25,9240,-9000,81450,343950
1744,Ok,03-04-2025 12:50:00,1743664800,51804.55,51828.55,51803.00,51815.25,51808.04,930,780,72210,352950
1745,Ok,03-04-2025 12:45:00,1743664500,51849.95,51849.95,51805.00,51808.80,51818.89,450,0,71280,352170
1746,Ok,03-04-2025 12:40:00,1743664200,51881.95,51881.95,51846.00,51849.95,51868.02,60,60,70830,352170
1747,Ok,03-04-2025 12:35:00,1743663900,51850.00,51888.00,51850.00,51888.00,51872.65,210,0,70770,352110
1748,Ok,03-04-2025 12:30:00,1743663600,51828.05,51850.00,51810.65,51850.00,51818.22,750,-120,70560,352110
1749,Ok,03-04-2025 12:25:00,1743663300,51852.00,51852.00,51817.00,51835.40,51831.44,840,-30,69810,352230
1750,Ok,03-04-2025 12:20:00,1743663000,51875.00,51875.00,51875.00,51875.00,51874.88,30,-30,68970,352260
1751,Ok,03-04-2025 12:15:00,1743662700,51900.00,51900.00,51874.05,51875.00,51885.73,1980,1560,68940,352290
1752,Ok,03-04-2025 12:10:00,1743662400,51895.00,51904.90,51882.05,51882.05,51895.52,330,450,66960,350730
1753,Ok,03-04-2025 12:05:00,1743662100,51901.00,51919.95,51894.50,51894.50,51908.25,1170,180,66630,350280
1754,Ok,03-04-2025 12:00:00,1743661800,51905.95,51916.00,51884.95,51891.25,51904.68,360,630,65460,350100
1755,Ok,03-04-2025 11:55:00,1743661500,51910.90,51919.95,51897.30,51897.30,51909.24,1500,-300,65100,349470
1756,Ok,03-04-2025 11:50:00,1743661200,51875.95,51916.85,51875.95,51916.85,51897.01,1080,90,63600,349770
1757,Ok,03-04-2025 11:45:00,1743660900,51890.00,51890.00,51864.10,51881.50,51876.32,300,150,62520,349680
1758,Ok,03-04-2025 11:40:00,1743660600,51878.95,51899.90,51878.95,51879.05,51883.81,330,120,62220,349530
1759,Ok,03-04-2025 11:35:00,1743660300,51835.05,51879.05,51835.05,51865.00,51864.64,510,120,61890,349410
1760,Ok,03-04-2025 11:30:00,1743660000,51852.00,51861.40,51841.05,51841.05,51852.58,540,330,61380,349290
1761,Ok,03-04-2025 11:25:00,1743659700,51880.00,51890.80,51865.05,51878.70,51883.51,330,0,60840,348960
1762,Ok,03-04-2025 11:20:00,1743659400,51876.00,51880.00,51852.05,51880.00,51867.99,300,-540,60510,348960
1763,Ok,03-04-2025 11:15:00,1743659100,51898.40,51901.35,51876.00,51876.00,51881.02,1590,90,60210,349500
1764,Ok,03-04-2025 11:10:00,1743658800,51860.00,51917.15,51860.00,51895.95,51889.65,1560,-510,58620,349410
1765,Ok,03-04-2025 11:05:00,1743658500,51825.65,51850.65,51825.65,51850.65,51828.51,3180,-120,57060,349920
1766,Ok,03-04-2025 11:00:00,1743658200,51875.00,51879.90,51820.00,51823.45,51853.46,1680,-450,53880,350040
1767,Ok,03-04-2025 10:55:00,1743657900,51833.25,51881.70,51833.25,51871.00,51862.22,1200,-210,52200,350490
1768,Ok,03-04-2025 10:50:00,1743657600,51851.00,51851.00,51824.00,51828.65,51828.52,750,120,51000,350700
1769,Ok,03-04-2025 10:45:00,1743657300,51886.75,51886.90,51812.15,51844.00,51847.71,3330,-1620,50250,350580
1770,Ok,03-04-2025 10:40:00,1743657000,51894.35,51909.70,51863.75,51864.35,51878.74,3060,-2310,46920,352200
1771,Ok,03-04-2025 10:35:00,1743656700,51896.65,51896.65,51866.25,51881.85,51876.14,2310,-1410,43860,354510
1772,Ok,03-04-2025 10:30:00,1743656400,51899.00,51899.00,51848.50,51883.60,51866.45,3690,-1650,41550,355920
1773,Ok,03-04-2025 10:25:00,1743656100,51903.75,51925.00,51874.80,51920.90,51900.61,2130,90,37860,357570
1774,Ok,03-04-2025 10:20:00,1743655800,51806.85,51912.00,51805.20,51912.00,51867.33,2280,150,35730,357480
1775,Ok,03-04-2025 10:15:00,1743655500,51807.45,51817.75,51750.20,51817.75,51791.66,990,300,33450,357330
1776,Ok,03-04-2025 10:10:00,1743655200,51811.90,51832.25,51775.00,51815.00,51810.45,1050,150,32460,357030
1777,Ok,03-04-2025 10:05:00,1743654900,51722.95,51842.35,51722.95,51820.25,51780.75,2700,510,31410,356880
1778,Ok,03-04-2025 10:00:00,1743654600,51631.00,51725.95,51631.00,51719.00,51683.69,1140,330,28710,356370
1779,Ok,03-04-2025 09:55:00,1743654300,51705.70,51713.95,51630.00,51631.00,51654.03,630,0,27570,356040
1780,Ok,03-04-2025 09:50:00,1743654000,51707.65,51760.80,51705.70,51705.70,51727.10,1020,150,26940,356040
1781,Ok,03-04-2025 09:45:00,1743653700,51715.40,51730.00,51666.45,51721.90,51711.47,2610,-270,25920,355890
1782,Ok,03-04-2025 09:40:00,1743653400,51720.00,51786.50,51686.05,51700.00,51748.07,3150,240,23310,356160
1783,Ok,03-04-2025 09:35:00,1743653100,51673.20,51757.65,51672.95,51701.95,51714.03,3750,3090,20160,355920
1784,Ok,03-04-2025 09:30:00,1743652800,51626.40,51700.00,51579.80,51696.70,51638.90,4620,600,16410,352830
1785,Ok,03-04-2025 09:25:00,1743652500,51566.00,51642.35,51549.10,51634.15,51598.05,2850,180,11790,352230
1786,Ok,03-04-2025 09:20:00,1743652200,51540.35,51592.95,51463.50,51561.40,51541.11,2670,-240,8940,352050
1787,Ok,03-04-2025 09:15:00,1743651900,51400.00,51530.00,51354.80,51530.00,51446.76,6270,352290,6270,352290
1788,Ok,02-04-2025 15:25:00,1743587700,51729.90,51793.15,51729.90,51793.15,51756.52,3900,-90,139470,353580
1789,Ok,02-04-2025 15:20:00,1743587400,51716.75,51729.20,51706.00,51720.00,51712.12,2670,780,135570,353670
1790,Ok,02-04-2025 15:15:00,1743587100,51720.00,51730.75,51712.10,51719.75,51719.59,720,510,132900,352890
1791,Ok,02-04-2025 15:10:00,1743586800,51720.30,51725.00,51704.35,51720.55,51721.97,1740,420,132180,352380
1792,Ok,02-04-2025 15:05:00,1743586500,51734.00,51734.00,51690.05,51700.10,51716.23,1710,1440,130440,351960
1793,Ok,02-04-2025 15:00:00,1743586200,51630.00,51746.80,51617.50,51745.00,51696.84,5910,270,128730,350520
1794,Ok,02-04-2025 14:55:00,1743585900,51617.90,51625.00,51617.00,51625.00,51620.56,120,-5400,122820,350250
1795,Ok,02-04-2025 14:50:00,1743585600,51609.90,51609.90,51609.90,51609.90,51606.12,5400,-5520,122700,355650
1796,Ok,02-04-2025 14:45:00,1743585300,51624.65,51625.00,51600.85,51609.90,51613.26,5880,-2670,117300,361170
1797,Ok,02-04-2025 14:40:00,1743585000,51601.80,51632.00,51601.80,51632.00,51599.81,10890,-8640,111420,363840
1798,Ok,02-04-2025 14:35:00,1743584700,51605.55,51620.00,51599.00,51599.00,51606.00,780,0,100530,372480
1799,Ok,02-04-2025 14:30:00,1743584400,51630.00,51630.00,51605.55,51605.55,51607.02,60,30,99750,372480
1800,Ok,02-04-2025 14:25:00,1743584100,51627.30,51630.00,51627.30,51630.00,51629.10,90,0,99690,372450
1801,Ok,02-04-2025 14:20:00,1743583800,51625.00,51625.00,51618.55,51618.55,51606.91,30,0,99600,372450
1802,Ok,02-04-2025 14:15:00,1743583500,51600.00,51625.00,51600.00,51625.00,51623.46,60,60,99570,372450
1803,Ok,02-04-2025 14:10:00,1743583200,51628.55,51628.55,51600.00,51600.00,51606.76,240,-30,99510,372390
1804,Ok,02-04-2025 14:05:00,1743582900,51613.25,51628.55,51613.25,51628.55,51614.90,120,60,99270,372420
1805,Ok,02-04-2025 14:00:00,1743582600,51650.00,51655.00,51646.45,51646.45,51656.02,180,30,99150,372360
1806,Ok,02-04-2025 13:55:00,1743582300,51599.00,51650.00,51599.00,51650.00,51639.32,90,-60,98970,372330
1807,Ok,02-04-2025 13:50:00,1743582000,51590.10,51599.00,51590.10,51599.00,51598.03,120,0,98880,372390
1808,Ok,02-04-2025 13:45:00,1743581700,51590.15,51610.30,51590.15,51610.30,51596.77,210,30,98760,372390
1809,Ok,02-04-2025 13:40:00,1743581400,51610.60,51611.60,51590.15,51594.00,51601.94,750,-1080,98550,372360
1810,Ok,02-04-2025 13:35:00,1743581100,51650.00,51652.80,51615.10,51615.10,51635.92,1410,-60,97800,373440
1811,Ok,02-04-2025 13:30:00,1743580800,51633.55,51664.00,51629.65,51636.70,51649.41,10500,-8220,96390,373500
1812,Ok,02-04-2025 13:25:00,1743580500,51600.30,51655.90,51600.30,51655.90,51640.44,1890,-720,85890,381720
1813,Ok,02-04-2025 13:20:00,1743580200,51621.65,51633.75,51602.20,51602.20,51623.65,360,-90,84000,382440
1814,Ok,02-04-2025 13:15:00,1743579900,51621.65,51640.00,51621.65,51640.00,51631.08,390,-30,83640,382530
1815,Ok,02-04-2025 13:10:00,1743579600,51602.35,51609.00,51597.00,51609.00,51606.31,450,30,83250,382560
1816,Ok,02-04-2025 13:05:00,1743579300,51584.00,51605.00,51584.00,51605.00,51584.85,990,-8100,82800,382530
1817,Ok,02-04-2025 13:00:00,1743579000,51569.55,51597.95,51560.00,51584.00,51573.78,13980,-6450,81810,390630
1818,Ok,02-04-2025 12:55:00,1743578700,51555.25,51555.25,51547.05,51548.00,51549.38,360,-5730,67830,397080
1819,Ok,02-04-2025 12:50:00,1743578400,51593.45,51601.80,51550.00,51550.00,51560.62,7140,-120,67470,402810
1820,Ok,02-04-2025 12:45:00,1743578100,51617.80,51621.70,51600.00,51600.00,51614.13,1200,-8460,60330,402930
1821,Ok,02-04-2025 12:40:00,1743577800,51590.00,51627.00,51590.00,51610.20,51606.85,9510,-60,59130,411390
1822,Ok,02-04-2025 12:35:00,1743577500,51619.05,51619.05,51570.00,51594.95,51583.29,570,30,49620,411450
1823,Ok,02-04-2025 12:30:00,1743577200,51611.70,51660.00,51605.05,51625.00,51635.40,900,-90,49050,411420
1824,Ok,02-04-2025 12:25:00,1743576900,51638.90,51644.20,51611.45,51614.00,51628.58,690,-210,48150,411510
1825,Ok,02-04-2025 12:20:00,1743576600,51655.75,51668.00,51642.20,51649.55,51651.53,540,-90,47460,411720
1826,Ok,02-04-2025 12:15:00,1743576300,51653.60,51678.90,51653.60,51664.80,51669.70,1140,420,46920,411810
1827,Ok,02-04-2025 12:10:00,1743576000,51605.75,51655.00,51603.00,51647.40,51633.93,780,-150,45780,411390
1828,Ok,02-04-2025 12:05:00,1743575700,51630.00,51650.00,51610.00,51610.00,51633.17,840,150,45000,411540
1829,Ok,02-04-2025 12:00:00,1743575400,51600.00,51630.00,51600.00,51630.00,51615.30,420,90,44160,411390
1830,Ok,02-04-2025 11:55:00,1743575100,51605.00,51616.70,51595.20,51595.20,51603.78,660,150,43740,411300
1831,Ok,02-04-2025 11:50:00,1743574800,51589.55,51603.45,51589.55,51603.45,51596.64,120,-30,43080,411150
1832,Ok,02-04-2025 11:45:00,1743574500,51559.10,51594.80,51539.30,51589.55,51582.30,540,-210,42960,411180
1833,Ok,02-04-2025 11:40:00,1743574200,51577.60,51577.60,51515.10,51545.00,51540.11,810,-210,42420,411390
1834,Ok,02-04-2025 11:35:00,1743573900,51592.05,51630.00,51592.05,51606.35,51626.34,450,-30,41610,411600
1835,Ok,02-04-2025 11:30:00,1743573600,51564.90,51592.05,51540.00,51592.05,51564.80,1200,420,41160,411630
1836,Ok,02-04-2025 11:25:00,1743573300,51620.00,51620.00,51578.80,51578.80,51590.87,270,-300,39960,411210
1837,Ok,02-04-2025 11:20:00,1743573000,51592.45,51620.00,51586.50,51620.00,51611.71,1650,-780,39690,411510
1838,Ok,02-04-2025 11:15:00,1743572700,51661.00,51661.00,51590.40,51590.40,51609.32,1380,-240,38040,412290
1839,Ok,02-04-2025 11:10:00,1743572400,51620.00,51645.70,51619.55,51645.70,51625.98,1170,-150,36660,412530
1840,Ok,02-04-2025 11:05:00,1743572100,51631.00,51631.00,51590.45,51620.00,51614.41,870,30,35490,412680
1841,Ok,02-04-2025 11:00:00,1743571800,51629.00,51713.55,51629.00,51630.95,51663.94,2820,1200,34620,412650
1842,Ok,02-04-2025 10:55:00,1743571500,51612.10,51625.00,51571.25,51625.00,51609.30,390,60,31800,411450
1843,Ok,02-04-2025 10:50:00,1743571200,51610.00,51625.00,51600.00,51612.10,51617.01,270,60,31410,411390
1844,Ok,02-04-2025 10:45:00,1743570900,51565.00,51610.00,51565.00,51610.00,51583.95,1860,-1410,31140,411330
1845,Ok,02-04-2025 10:40:00,1743570600,51595.00,51620.00,51551.10,51551.10,51582.38,600,-30,29280,412740
1846,Ok,02-04-2025 10:35:00,1743570300,51611.30,51615.00,51570.00,51581.90,51597.62,570,-90,28680,412770
1847,Ok,02-04-2025 10:30:00,1743570000,51600.90,51611.30,51570.00,51600.00,51587.26,1140,-690,28110,412860
1848,Ok,02-04-2025 10:25:00,1743569700,51543.45,51600.00,51543.45,51600.00,51590.68,600,0,26970,413550
1849,Ok,02-04-2025 10:20:00,1743569400,51550.00,51577.95,51529.55,51543.45,51553.45,540,-300,26370,413550
1850,Ok,02-04-2025 10:15:00,1743569100,51530.00,51575.00,51478.50,51563.90,51544.59,600,-240,25830,413850
1851,Ok,02-04-2025 10:10:00,1743568800,51522.40,51559.55,51522.40,51532.55,51544.21,510,-150,25230,414090
1852,Ok,02-04-2025 10:05:00,1743568500,51487.00,51500.00,51456.70,51500.00,51484.03,540,-30,24720,414240
1853,Ok,02-04-2025 10:00:00,1743568200,51520.30,51543.90,51442.75,51460.10,51486.32,600,-60,24180,414270
1854,Ok,02-04-2025 09:55:00,1743567900,51430.85,51536.55,51430.85,51512.10,51510.20,810,180,23580,414330
1855,Ok,02-04-2025 09:50:00,1743567600,51430.80,51446.70,51400.00,51435.85,51420.63,2250,-570,22770,414150
1856,Ok,02-04-2025 09:45:00,1743567300,51530.90,51530.90,51426.35,51445.00,51469.46,2250,-930,20520,414720
1857,Ok,02-04-2025 09:40:00,1743567000,51592.90,51629.00,51548.85,51550.00,51598.35,870,-60,18270,415650
1858,Ok,02-04-2025 09:35:00,1743566700,51629.90,51629.90,51545.00,51596.10,51593.46,1650,360,17400,415710
1859,Ok,02-04-2025 09:30:00,1743566400,51550.00,51640.00,51539.45,51619.50,51585.89,3930,1470,15750,415350
1860,Ok,02-04-2025 09:25:00,1743566100,51412.15,51549.45,51412.15,51549.45,51502.93,2280,210,11820,413880
1861,Ok,02-04-2025 09:20:00,1743565800,51449.90,51455.00,51337.20,51392.05,51404.51,3120,90,9540,413670
1862,Ok,02-04-2025 09:15:00,1743565500,51404.50,51499.00,51320.70,51455.00,51421.72,6420,413580,6420,413580
1863,Ok,01-04-2025 15:25:00,1743501300,51345.80,51360.00,51339.55,51339.55,51356.35,5490,-3660,543840,413160
